"Issue ID","Rule","Severity","Type","File","Line","Message","Status","Effort","Quality Impact","Quick Fix Available"
"c8f5bfb6-66c6-4428-8255-c71111873740","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/app/actions/admin-management.ts","38","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"94f9c8d4-b30a-4dcd-a672-001742310edc","typescript:S4619","MAJOR","CODE_SMELL","apps/web/src/app/actions/dashboard-stats/activity-tracking.ts","131","Use ""indexOf"" or ""includes"" (available from ES2016) instead.","OPEN","5min","MAINTAINABILITY","Yes"
"708b5245-2d9c-431f-b2bd-465720c3730c","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/actions/dashboard-stats/progress-analytics.ts","178","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"f139a72d-cc3a-433e-a6e9-3a80e5989801","typescript:S101","MINOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-assessment.ts","33","Rename interface ""_AuthUser"" to match the regular expression ^[A-Z][a-zA-Z0-9]*$.","OPEN","5min","MAINTAINABILITY","No"
"a83d3228-d166-4029-b751-edd964ff5786","typescript:S6754","MINOR","CODE_SMELL","apps/web/src/components/assessment/AssessmentRunner.tsx","124","useState call is not destructured into value + setter pair","OPEN","5min","MAINTAINABILITY","No"
"b3aefb4c-2738-456e-a953-a680b3695961","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/StudentStepComponents.tsx","18","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"611271fb-434c-4355-8472-50d71e7c2e1b","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","19","'router' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"3b1e6eb5-f60e-40e1-8368-2f000ae6a2bf","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","22","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"1af33fa5-b9dc-4287-ad13-fc368e2160d1","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","186","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"1f966327-c836-41ac-bcd9-8561f75c7452","typescript:S3799","MAJOR","BUG","apps/web/src/components/auth/TeacherStepComponents.tsx","186","Unexpected empty object pattern.","OPEN","5min","RELIABILITY","No"
"9552b6de-57c5-4bdf-bf3d-5962ca6d3cf5","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/components/student/SignUpEmailFlow.tsx","85","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"8dceb9ad-fc52-40ca-bb18-247cad17a0b6","typescript:S6647","MINOR","CODE_SMELL","apps/web/src/lib/monitoring/connection-pool-monitor.ts","39","Useless constructor.","OPEN","5min","MAINTAINABILITY","Yes"
"adccbecd-1a15-4616-8a7e-bcafa68da430","typescript:S6606","MINOR","CODE_SMELL","apps/web/src/lib/monitoring/connection-pool-monitor.ts","48","Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.","OPEN","5min","MAINTAINABILITY","Yes"
"a1335ef6-e81c-428f-8393-008fb03c1904","typescript:S7721","MAJOR","CODE_SMELL","apps/web/src/app/(public)/admin/manage/page.tsx","71","Move function 'validateEmailForDeletion' to the outer scope.","OPEN","5min","MAINTAINABILITY","No"
"248b9e7f-1a73-46d2-bb78-9e8f1e35e69e","typescript:S7721","MAJOR","CODE_SMELL","apps/web/src/app/(public)/admin/manage/page.tsx","83","Move function 'confirmDeletion' to the outer scope.","OPEN","5min","MAINTAINABILITY","No"
"4e9274f8-4448-4270-a532-bf952f890e10","typescript:S7721","MAJOR","CODE_SMELL","apps/web/src/app/(public)/admin/manage/page.tsx","145","Move function 'validateAdminForm' to the outer scope.","OPEN","5min","MAINTAINABILITY","No"
"88ec7176-50da-4066-8b91-2416ee41df0b","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/app/(public)/admin/pins/page.tsx","496","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"aef5c6fc-5cec-44d8-84df-80897c8557af","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","484","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"b4b66ad2-5a7a-47e5-ae0c-289340ed4442","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/app/(public)/join/page.tsx","519","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"f3351f16-873a-4fa4-8d78-7deab95deef8","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/app/(public)/reset-password/page.tsx","52","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"0c409013-902e-40a7-898f-a9938f337f99","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/app/(public)/student/start/page.tsx","609","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"60fa2fd9-2a5b-48b7-93ef-2e782d95ca4c","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/app/(public)/student/start/page.tsx","1101","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"62da24e7-0400-4435-af73-ccffe5b88518","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/app/(public)/student/start/page.tsx","1514","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"477952f1-cdd3-4952-a6a3-8c5073dd767b","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/app/actions/admin-metrics.ts","954","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"ba132e07-91bb-4b2d-bd32-5f656cf8a621","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/app/actions/ai.ts","121","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"99aa2df9-3993-46cb-b929-f18d39775ae2","typescript:S7748","MINOR","CODE_SMELL","apps/web/src/app/actions/assessment/adaptive-selection.ts","36","Don't use a zero fraction in the number.","OPEN","1min","MAINTAINABILITY","Yes"
"a7c740b5-1c0d-49b9-b728-c3f6a3be9acb","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/app/actions/assessment/adaptive-selection.ts","185","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"ef6cddd9-bc22-4b25-825f-b89717fe0d85","typescript:S7748","MINOR","CODE_SMELL","apps/web/src/app/actions/assessment/irt-models.ts","133","Don't use a zero fraction in the number.","OPEN","1min","MAINTAINABILITY","Yes"
"11aef7d7-4bc1-4345-b1a1-de4fb794a52d","typescript:S7748","MINOR","CODE_SMELL","apps/web/src/app/actions/assessment/irt-models.ts","188","Don't use a zero fraction in the number.","OPEN","1min","MAINTAINABILITY","Yes"
"db7cb7aa-94b7-439e-b166-5cad079af896","typescript:S7718","MINOR","CODE_SMELL","apps/web/src/app/actions/auth/auth-otp.ts","443","The catch parameter `signOutErr` should be named `error_`.","OPEN","5min","MAINTAINABILITY","Yes"
"455c2213-0880-49a8-a3a0-65944946e7ac","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/app/actions/school/teacher-verification.ts","329","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"1596f857-5cca-4a71-bc9d-2a23f344a1b2","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/app/actions/student.ts","234","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"6d2b3808-b6be-4a7f-955d-79b348d08cdd","typescript:S7744","MINOR","CODE_SMELL","apps/web/src/app/actions/student.ts","430","The empty object is useless.","OPEN","5min","MAINTAINABILITY","Yes"
"8498b6a6-8494-4f08-b255-e14446e565be","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-analytics-export.ts","86","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"206462cb-3502-4642-8ded-36212f2b102d","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-analytics-export.ts","416","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"e236cb9c-f967-4331-93fa-a0f61ff06ed4","typescript:S6551","MINOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-analytics-export.ts","428","'name || ""Unknown""' will use Object's default stringification format ('[object Object]') when stringified.","OPEN","5min","MAINTAINABILITY","No"
"179b53b0-a7aa-4f77-b1bb-09af2c690319","typescript:S7776","MINOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-analytics-export.ts","431","`dangerousChars` should be a `Set`, and use `dangerousChars.has()` to check existence or non-existence.","OPEN","5min","MAINTAINABILITY","No"
"17073d84-dda5-4389-9fcc-e724d3c4a0e7","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-analytics-export.ts","541","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"8e50b1be-1f73-45e7-9e0d-48fea0ae0897","typescript:S4043","MAJOR","CODE_SMELL","apps/web/src/app/actions/teacher/teacher-assessment.ts","360","Move this array ""sort"" operation to a separate statement or replace it with ""toSorted"".","OPEN","5min","MAINTAINABILITY","Yes"
"d47b49b5-bbb4-4794-a969-1754ed041dbf","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/admin/performance/page.tsx","201","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"4eeee7ec-c4bf-49a8-bad4-d25e733a5da7","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","86","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"872bf16e-2a54-4c1f-a116-5ebb29d0af21","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","106","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"4ced8521-d8e1-4137-963e-ffb8c88d8685","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","127","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"048b86ad-42db-4338-95dc-1fcab217bc75","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","282","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"20620073-773a-46fc-8d9b-26ca33556b24","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","328","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"849d01cf-fb3b-480e-b171-037aa4886429","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","370","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"aa8d3ab7-690a-4d2e-b441-88fb8699d1aa","typescript:S2486","MINOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","414","Handle this exception or don't catch it at all.","OPEN","1h","MAINTAINABILITY","No"
"75974db5-0752-4432-a12f-2892c38ef501","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/admin/schools/page.tsx","589","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"3c480e55-21d5-48f6-9a08-d68b5f651505","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/app/app/ai-tools/tutor/page.tsx","5","'useChat' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"f8f8e18b-bc32-417c-8b52-6cdfd9dbab94","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/app/app/ai-tools/tutor/page.tsx","20","'isLoading' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"704e2866-b5e5-4760-b148-6a6c782dcacf","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/app/app/ai-tools/tutor/page.tsx","21","'useChat' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"4a351886-d8b2-4244-b3db-175e8fa4f61e","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/ai-tools/tutor/page.tsx","84","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"9bd137fa-16e3-41b3-9491-3aebf7d12471","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/app/app/dashboard/page.tsx","79","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"5d3eaa0f-5ed8-470f-9074-3d1534a2bb30","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/dashboard/page.tsx","335","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"e8197ab8-4778-40eb-bb91-45206b54e478","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/app/app/dashboard/page.tsx","347","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"7babe473-f9bb-4369-baeb-34600626af11","typescript:S4323","MINOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/[topicId]/page.tsx","71","Replace this union type with a type alias.","OPEN","5min","MAINTAINABILITY","No"
"397167c0-c9a3-4d1e-a3f1-be2c0c58d7ec","typescript:S7721","MAJOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/[topicId]/page.tsx","104","Move async function 'fetchPracticeQuestions' to the outer scope.","OPEN","5min","MAINTAINABILITY","No"
"b53fcf7b-6292-40c6-b044-840502760f73","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/[topicId]/page.tsx","230","'isLoading' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"00cb092a-f063-4c91-8375-703b113c4b60","typescript:S6479","MAJOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/[topicId]/page.tsx","442","Do not use Array index in keys","OPEN","5min","MAINTAINABILITY","No"
"dd3b5bfa-db3f-42ed-a8c1-69f6d31316c3","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/[topicId]/page.tsx","691","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"f858d223-d2b5-457e-ac0d-13f77fa9725f","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/page.tsx","610","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"94b9639a-d0a3-4608-bc0b-97928a4f3096","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/learn/[moduleId]/page.tsx","628","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"799c2702-a337-4b69-9314-da10f2cc34f4","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/progress/page.tsx","106","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"ff197364-76db-4086-9e65-44c0e446cc92","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/progress/page.tsx","159","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"800eb987-6059-448f-928d-537d6638b7e1","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/progress/page.tsx","193","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"a993d458-ea32-4d3e-b03c-622d24c7ab2d","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/app/app/settings/page.tsx","109","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"d68987a5-f528-46c8-b99a-18f477890149","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/app/app/settings/page.tsx","118","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"05ec79ee-a83b-41e1-800a-094cfdf1bd20","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/app/app/settings/page.tsx","135","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"1fda38b4-aeaa-41cf-a873-23e4c78e46c0","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/app/app/settings/page.tsx","141","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"ecfb5304-e49e-437c-98a3-c127e2597b17","typescript:S6772","MAJOR","CODE_SMELL","apps/web/src/app/app/settings/page.tsx","175","Ambiguous spacing before next element span","OPEN","5min","MAINTAINABILITY","No"
"ef9460bc-995c-4f4a-9b34-97b89c754d7c","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/app/app/student/assessments/page.tsx","170","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"111311db-3e06-470e-a14b-f346f5c22e35","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/[classId]/page.tsx","50","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"ab1277dd-8ceb-4511-b17c-c8f0a07b2c55","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/[classId]/page.tsx","126","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"9a76a7a8-2ec0-4b38-9a5c-fa7789551104","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/[classId]/page.tsx","172","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"85ada7a7-ef55-4d9d-85e2-c8438ed84668","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/[classId]/page.tsx","249","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"ee91a8b6-75e8-4b55-80a2-05e53548c941","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/page.tsx","96","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"5cac1b70-971f-483f-860b-3daa1d3195e4","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/app/app/teacher/assessments/page.tsx","144","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"8c3a3314-3beb-4de7-8dcb-959b1caa63cd","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/components/admin/DashboardMetrics.tsx","124","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"a1816be3-5335-4aa4-ae12-17e3b7600a0b","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/components/admin/DashboardMetrics.tsx","275","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"56510bb4-2fcc-4061-859d-16088c56ebc9","typescript:S6479","MAJOR","CODE_SMELL","apps/web/src/components/admin/DashboardMetrics.tsx","295","Do not use Array index in keys","OPEN","5min","MAINTAINABILITY","No"
"fe865fe2-b30e-414f-bdef-fac0ed188180","typescript:S3863","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","3","'C:\Users\ranab\Downloads\Atal-ai-1.0\apps\web\node_modules\react\index.js' imported multiple times.","OPEN","1min","MAINTAINABILITY","Yes"
"ec8f4794-45bb-47f2-8905-b14a701b80d3","typescript:S3863","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","4","'C:\Users\ranab\Downloads\Atal-ai-1.0\apps\web\node_modules\react\index.js' imported multiple times.","OPEN","1min","MAINTAINABILITY","No"
"55f2e9ec-6e82-4f35-b065-a9ff0917c08b","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","8","'isAdminClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"217c99d9-8624-465c-8eac-c87b1da5b80f","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","9","'isSuperAdminClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"e6b08e60-d595-4664-88b9-66b1ab5b86e5","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","10","'isTeacherOrHigherClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"ca62757a-1fd9-4af3-9ec6-de9ea34953d9","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","66","'isSuperAdminClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"2af9da57-9656-42d3-bd38-6f3da84994c1","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","69","'isAdminClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"4f76ef01-3742-4b30-8c34-7d9718112119","typescript:S1874","MINOR","CODE_SMELL","apps/web/src/components/admin/RoleGuard.tsx","72","'isTeacherOrHigherClient' is deprecated.","OPEN","15min","MAINTAINABILITY","No"
"3b9f3d1b-bae3-4e5f-a6f7-1c797b49a19b","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/assessment/AssessmentRunner.tsx","148","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"de620cfa-c703-4eda-b11c-7bead8c365ee","typescript:S7755","MINOR","CODE_SMELL","apps/web/src/components/assessment/AssessmentRunner.tsx","362","Prefer `.at(â€¦)` over `[â€¦.length - index]`.","OPEN","5min","MAINTAINABILITY","Yes"
"198427f9-8112-41d0-8990-938667c39b8b","typescript:S7773","MINOR","CODE_SMELL","apps/web/src/components/assessment/AssessmentRunner.tsx","507","Prefer `Number.parseInt` over `parseInt`.","OPEN","2min","MAINTAINABILITY","No"
"c61fedab-7d7a-4c9a-8f76-f6405dd22236","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/assessment/CategoryBreakdown.tsx","42","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"405411d3-a54e-4eaa-99a3-876bea2b4e52","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/components/assessment/LevelBadge.tsx","79","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"1c34f3ae-d1ed-42ae-8da5-05a8538a8b7a","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/components/assessment/LevelBadge.tsx","123","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"b4e9da24-1d99-40f6-af93-e578f14b326d","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/assessment/LevelBadge.tsx","205","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"ab8b4aa1-253c-4514-9e98-19268ce858c6","typescript:S6819","MAJOR","CODE_SMELL","apps/web/src/components/assessment/QuestionPagination.tsx","97","Use <nav> instead of the ""navigation"" role to ensure accessibility across all devices.","OPEN","5min","MAINTAINABILITY","No"
"83af975a-2315-4ee6-9ba3-03e3acb1dfe1","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/OTPInput.tsx","36","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"a1de25ce-3550-4135-8c5d-39c340349a20","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/PhoneInputWithPrefix.tsx","40","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"2fbbaa65-4108-451a-b7c9-11dff9aae17b","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/StudentStepComponents.tsx","13","'loading' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"ec5bc660-1aae-408a-a910-73268b5aefab","typescript:S6767","MINOR","CODE_SMELL","apps/web/src/components/auth/StudentStepComponents.tsx","15","'state' PropType is defined but prop is never used","OPEN","5min","MAINTAINABILITY","No"
"c57a5fa3-1385-4967-955a-51d9c79b8ca2","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","649","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"3341b37d-ecc7-4340-addc-3399f5bbae9e","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","764","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"ce6fb69b-3eef-4024-9f18-029f1d88f648","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","811","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"25d470de-212d-49a4-9b55-575509e2f48c","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/components/auth/TeacherStepComponents.tsx","984","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"f33adb3a-eb5c-44bf-b6cf-69415275a552","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/offline/LessonPreCacher.tsx","99","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"55e264c4-f2eb-43a7-bc06-2e0d0f3e9a70","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/offline/LessonPreCacher.tsx","109","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"fb4935f5-ae3b-4378-8780-7be58dd0f143","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/offline/LessonPreCacher.tsx","111","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"b2602d20-222b-463e-8122-fb56f86f6bfe","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/offline/LessonPreCacher.tsx","176","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"c20d1226-744d-492c-83f6-0b6a1d801bb1","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/components/offline/LessonPreCacher.tsx","181","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"268d24ed-42b4-4357-91a5-8b59abd3fa7f","typescript:S6759","MINOR","CODE_SMELL","apps/web/src/components/providers/theme-provider.tsx","6","Mark the props of the component as read-only.","OPEN","5min","MAINTAINABILITY","Yes"
"f2803cad-40b7-4436-9a6d-cb4ddd0393e4","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/components/settings/StudentProfileEditor.tsx","80","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"74ddde5d-1cdb-408a-8080-fc08c1551a37","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/StudentProfileEditor.tsx","219","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"608aa2ee-b6f5-490a-b581-4f125a44ff83","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/StudentProfileEditor.tsx","262","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"e258c812-37cc-4276-a8b5-af3d2ae1c5df","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/StudentProfileEditor.tsx","271","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
"ce1f5a01-ed07-4e48-ab78-201461a61c7c","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/components/settings/TeacherProfileEditor.tsx","77","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"10b7d76c-9a75-4ef7-8515-4e6abb5d2d2e","typescript:S6853","MAJOR","CODE_SMELL","apps/web/src/components/settings/TeacherProfileEditor.tsx","201","A form label must be associated with a control.","OPEN","5min","RELIABILITY","No"
